Title,URL,Date,Content
"Gấp rút triển khai các giải pháp phòng, chống cúm gia cầm A/H5N8",https://hanoimoi.com.vn/tin-tuc/Nong-nghiep/1005198/gap-rut-trien-khai-cac-giai-phap-phong-chong-cum-gia-cam-ah5n8&sa=U&ved=2ahUKEwihkKXNq_DxAhUTNn0KHd3PBKA4ChDF9AEwAHoECAEQAQ&usg=AOvVaw3acMaHf6uAuFAjwn2fXYDe,2021-07-12,"(HNMO) - Trước nguy cơ dịch cúm gia cầm A/H5N8 lây lan và xảy ra trên phạm vi rộng ở một số địa phương trong nước, ngày 9-7, Ban Chỉ đạo 389..."
Quản lý chặt tuyến biên giới phòng chống bệnh cúm gia cầm A/H5N8,https://baotintuc.vn/kinh-te/quan-ly-chat-tuyen-bien-gioi-phong-chongbenh-cum-giacam-ah5n8-20210712134515897.htm&sa=U&ved=2ahUKEwihkKXNq_DxAhUTNn0KHd3PBKA4ChDF9AEwAXoECAgQAQ&usg=AOvVaw2EAqgXvP8hlzh8cl2KAjzi,2021-07-12,"Kiểm soát chặt dịch cúm gia cầm. Theo Bộ Nông nghiệp và Phát triển nông thôn, từ đầu tháng 6/2021 đến nay đã phát hiện chủng virus..."
Trung Quốc xuất hiện ca cúm gia cầm H5N6 trên người,https://afamily.vn/trung-quoc-tiep-tuc-phat-hien-truong-hop-mac-cum-gia-cam-tren-nguoi-20210715154807223.chn&sa=U&ved=2ahUKEwihkKXNq_DxAhUTNn0KHd3PBKA4ChDF9AEwAnoECAkQAQ&usg=AOvVaw2f6MFA-CKMKtzuTSTyqZjq,2021-07-15,"Các chuyên gia phòng chống dịch bệnh tại địa phương đã kết luận đây là trường hợp lây truyền virus H5N6 từ chim sang người. Tuy nhiên, chưa có..."
"Cúm gia cầm A/H5N8 nguy cơ lây lan rộng: Kiểm soát chặt, đốc thúc ...",https://danviet.vn/cum-gia-cam-a-h5n8-nguy-co-lay-lan-rong-kiem-soat-chat-doc-thuc-tiem-vaccine-20210711164808035.htm&sa=U&ved=2ahUKEwihkKXNq_DxAhUTNn0KHd3PBKA4ChDF9AEwA3oECAcQAQ&usg=AOvVaw1HuJ3NEwVks24RG0wSVr0q,2021-07-12,"Dịch cúm gia cầm A/H5N8 đã xuất hiện tại 3 tỉnh Hòa Bình, Quảng Ninh, Cao Bằng. Đây là dịch cúm gia cầm lần đầu tiên xuất hiện ở Việt Nam,..."
"Không lơ là nguy cơ dịch bệnh gia súc, gia cầm",https://nongnghiep.vn/khong-lo-la-nguy-co-dich-benh-gia-suc-gia-cam-d295812.html&sa=U&ved=2ahUKEwihkKXNq_DxAhUTNn0KHd3PBKA4ChDF9AEwBHoECAIQAQ&usg=AOvVaw1zfuGLKqYCT4QiENZtwike,2021-07-05,"Cục Thú y cảnh báo nguy cơ lây lan, xâm nhiễm các chủng virus cúm gia cầm vào Việt Nam cũng như tiềm ẩn nguy cơ bùng phát nhiều dịch bệnh..."
Nhận diện chủng virus cúm gia cầm độc lực cao tại Việt Nam,https://nongnghiep.vn/nhan-dien-chung-virus-cum-gia-cam-doc-luc-cao-tai-viet-nam-d297132.html&sa=U&ved=2ahUKEwihkKXNq_DxAhUTNn0KHd3PBKA4ChDF9AEwBXoECAUQAQ&usg=AOvVaw0asJJEr5Dmk4lfUy9fplDj,2021-07-17,"Dịch Covid-19 đang có diễn biến phức tạp, việc chia sẻ kỹ thuật chăn ... Trên thế giới, virus cúm gia cầm A/H5N8 được nghiên cứu và ghi nhận..."
"Chuyện về ông tiến sĩ ""chế"" văcxin chống cúm gia cầm H5N1",https://khoahocdoisong.vn/chuyen-ve-ong-tien-si-che-vacxin-chong-cum-gia-cam-h5n1-174425.html&sa=U&ved=2ahUKEwihkKXNq_DxAhUTNn0KHd3PBKA4ChDF9AEwBnoECAMQAQ&usg=AOvVaw051_xKqsVUj7F0Q-Yo6gbh,2021-07-12,"(khoahocdoisong.vn) - Năm 2003, dịch cúm gia cầm bùng phát ở Việt Nam. PGS.TS Đinh Duy Kháng, Viện Công nghệ Sinh học, Viện Hàn lâm KH&CN..."
Các trại gà gần ổ dịch cúm A/H5N8 vẫn an toàn,https://nongnghiep.vn/cac-trai-ga-gan-o-dich-cum-a-h5n8-van-an-toan-d295818.html&sa=U&ved=2ahUKEwihkKXNq_DxAhUTNn0KHd3PBKA4ChDF9AEwB3oECAQQAQ&usg=AOvVaw1ihfDwfokFdM5Ejks1ylkv,2021-07-05,"Các trại gà gần ổ dịch cúm A/H5N8 vẫn an toàn. Chủ Nhật 04/07/2021 , 20:00 (GMT+7). Quảng Ninh Tại xã Vũ Oai, TP Hạ Long phát hiện một ổ dịch cúm A/H5N8,..."
Bắt vụ vận chuyển gần 12.000 con gia cầm chưa kiểm dịch,https://baonghean.vn/bat-vu-van-chuyen-gan-12000-con-gia-cam-chua-kiem-dich-290588.html&sa=U&ved=2ahUKEwihkKXNq_DxAhUTNn0KHd3PBKA4ChDF9AEwCHoECAYQAQ&usg=AOvVaw0OzXAHwGO73gklMsmrY9wI,2021-07-15,"Trung tâm Dịch vụ Nông nghiệp huyện đã tiếp nhận số gia cầm và lấy mẫu xét nghiệm cúm gia cầm. Nếu kết quả âm tính, huyện sẽ cấp giấy chứng..."
Hà Nội: Chăn nuôi nhỏ lẻ gây khó trong kiểm soát dịch bệnh gia súc ...,https://bnews.vn/ha-noi-chan-nuoi-nho-le-gay-kho-trong-kiem-soat-dich-benh-gia-suc-gia-cam/200486.html&sa=U&ved=2ahUKEwihkKXNq_DxAhUTNn0KHd3PBKA4ChDF9AEwCXoECAAQAQ&usg=AOvVaw30Sw_Z6R_1h99Mp7nbkj5H,2021-06-28,"Đối với bệnh cúm gia cầm, hiện nay lực lượng chức năng của thành phố vẫn kiểm soát được. Hiện Hà Nội có tổng đàn gia súc, gia cầm lớn với 1..."
Quảng Ninh phát hiện chủng cúm gia cầm lần đầu có tại Việt Nam,https://tuoitre.vn/quang-ninh-phat-hien-chung-cum-gia-cam-lan-dau-co-tai-viet-nam-20210702175823362.htm&sa=U&ved=2ahUKEwiMssLNq_DxAhXBFzQIHcmdByoQxfQBMAB6BAgBEAE&usg=AOvVaw3H1dfrFi7K8r6T03eJ-EkC,2021-07-05,"Ngay sau đó, Trung tâm Dịch vụ kỹ thuật nông nghiệp TP Hạ Long đã tổ chức lấy mẫu gửi đi xét nghiệm và có kết quả như trên. Đáng chú ý, chủng..."
Quảng Ninh xuất hiện cúm gia cầm H5N8,https://vnexpress.net/quang-ninh-xuat-hien-cum-gia-cam-h5n8-4303624.html&sa=U&ved=2ahUKEwiMssLNq_DxAhXBFzQIHcmdByoQxfQBMAF6BAgJEAE&usg=AOvVaw1-m2tp3Dwf1Zsb8iTpGRR1,2021-07-05,"Ổ dịch cúm gia cầm được ghi nhận tại một trại gà ở TP Hạ Long với 3 mẫu dương tính với virus A/H5N8. Tối 2/7, ông Trần Xuân Đông,..."
Lần đầu tiên phát hiện chủng cúm gia cầm A/H5N8 tại Việt Nam,https://vov.vn/xa-hoi/tin-24h/lan-dau-tien-phat-hien-chung-cum-gia-cam-ah5n8-tai-viet-nam-870861.vov&sa=U&ved=2ahUKEwiMssLNq_DxAhXBFzQIHcmdByoQxfQBMAJ6BAgIEAE&usg=AOvVaw01cq_XzF7AYDPVlh4jHh15,2021-07-05,Trung tâm Dịch vụ kỹ thuật nông nghiệp thành phố Hạ Long đã lấy 3 mẫu xét nghiệm cho kết quả dương tính với virus cúm gia cầm A/H5N8.
"3 tỉnh có cúm gia cầm A/H5N8 thể độc lực cao, đã lây sang người tại Nga",https://thanhnien.vn/tai-chinh-kinh-doanh/3-tinh-co-cum-gia-cam-ah5n8-the-doc-luc-cao-da-lay-sang-nguoi-tai-nga-1409728.html&sa=U&ved=2ahUKEwiMssLNq_DxAhXBFzQIHcmdByoQxfQBMAN6BAgHEAE&usg=AOvVaw0RK4RijHs7dPZMSUfZ3F93,2021-07-05,"Theo Bộ NN-PNT cho biết, từ đầu tháng 6 đến nay, chủng virus cúm gia cầm A/H5N8 được phát hiện tại 3 tỉnh gồm: 1 ổ dịch tại Hòa Bình (1hộ chăn..."
"Nghệ An ra công điện khẩn phòng, chống chủng virus cúm gia cầm ...",https://baonghean.vn/nghe-an-ra-cong-dien-khan-phong-chong-chung-virus-cum-gia-cam-nguy-hiem-290605.html&sa=U&ved=2ahUKEwiMssLNq_DxAhXBFzQIHcmdByoQxfQBMAR6BAgDEAE&usg=AOvVaw23CiCQHvxln4hxKhkysVru,2021-07-15,"(Baonghean.vn) - Chủng cúm gia cầm A/H5N8 từng lây sang người ở Nga ... Nhận định trong thời gian tới, nguy cơ dịch CGC A/H5N8 xảy ra trên..."
Tăng cường công tác tiêm phòng và phòng chống dịch bệnh cho gia ...,https://www.yenbai.gov.vn/noidung/tintuc/Pages/chi-tiet-tin-tuc.aspx%3FItemID%3D4236%26l%3DTinSoNganhDiaphuong&sa=U&ved=2ahUKEwiMssLNq_DxAhXBFzQIHcmdByoQxfQBMAV6BAgFEAE&usg=AOvVaw3Z7Wc6NyA-jve0zrzscJCt,,"Theo báo cáo của Chi cục Chăn nuôi và Thú y, từ đầu năm 2021, dịch bệnh cúm gia cầm H5N6 đã xảy ra tại thành phố Yên Bái và huyện Trấn Yên..."
Hòa Bình: Tiêu hủy đàn gà hơn 5.000 con mà không xác định được ...,https://danviet.vn/hoa-binh-tieu-huy-dan-ga-hon-5000-con-ma-khong-xac-dinh-duoc-nguon-lay-dich-cum-gia-cam-a-h5n8-o-dau-20210709183233923.htm&sa=U&ved=2ahUKEwiMssLNq_DxAhXBFzQIHcmdByoQxfQBMAZ6BAgGEAE&usg=AOvVaw10XYMaJIHLVrh-2YgLGzVn,2021-07-12,"Theo Bộ NNPTNT, từ đầu tháng 6 đến nay, chủng virus cúm gia cầm A/H5N8 được phát hiện tại 3 tỉnh gồm: 1 ổ dịch tại Hòa Bình (1 hộ chăn nuôi..."
Quảng Nam quyết tâm chặn virus cúm gia cầm A/H5N8 xâm nhập,http://vietnamnet.vn/vn/goc-nhin/quang-nam-quyet-tam-chan-virus-cum-gia-cam-a-h5n8-xam-nhap-754988.html&sa=U&ved=2ahUKEwiMssLNq_DxAhXBFzQIHcmdByoQxfQBMAd6BAgCEAE&usg=AOvVaw3dDX6cs3S6xL5SsgmZVXpA,2021-07-16,"Trước nguy cơ xâm nhiễm dịch cúm gia cầm độc lực cao A/H5N8, UBND tỉnh Quảng Nam đã ban hành Công văn 4179 ngày 8/7, yêu cầu UBND huyện,..."
Cúm gia cầm độc lực cao A/H5N8 xuất hiện tại Việt Nam,https://kinhtedothi.vn/ngan-chan-nguy-co-bung-phat-cum-gia-cam-doc-luc-cao-ah5n8-426891.html&sa=U&ved=2ahUKEwiMssLNq_DxAhXBFzQIHcmdByoQxfQBMAh6BAgEEAE&usg=AOvVaw1whWvdkEIygbOrHcGb4DGS,2021-07-13,"Hiện, các địa phương cũng đã tổ chức tiêm phòng bao vây ổ dịch, sử dụng các loại vaccine cúm gia cầm đang được phép lưu hành và có hiệu quả..."
Cúm gia cầm H5N8 sẽ là đại dịch kế tiếp?,https://thanhnien.vn/video/the-gioi/cum-gia-cam-h5n8-se-la-dai-dich-ke-tiep-163057v.html&sa=U&ved=2ahUKEwiMssLNq_DxAhXBFzQIHcmdByoQxfQBMAl6BAgAEAE&usg=AOvVaw0-LRdZw31OKxngdKLZMX6c,2021-06-28,"Cúm gia cầm là một bệnh truyền nhiễm do các chủng virus cúm gây ra. Chúng có thể tấn công các loài chim, nhưng cũng có thể lây nhiễm sang người."
"Gấp rút triển khai các giải pháp phòng, chống cúm gia cầm A/H5N8",https://hanoimoi.com.vn/tin-tuc/Nong-nghiep/1005198/gap-rut-trien-khai-cac-giai-phap-phong-chong-cum-gia-cam-ah5n8&sa=U&ved=2ahUKEwj2jNzNq_DxAhVzKH0KHaz1C8U4ChDF9AEwAHoECAAQAQ&usg=AOvVaw1GQpSEFNb20uei-PG-YBvh,2021-07-12,"(HNMO) - Trước nguy cơ dịch cúm gia cầm A/H5N8 lây lan và xảy ra trên phạm vi rộng ở một số địa phương trong nước, ngày 9-7, Ban Chỉ đạo 389..."
Quản lý chặt tuyến biên giới phòng chống bệnh cúm gia cầm A/H5N8,https://baotintuc.vn/kinh-te/quan-ly-chat-tuyen-bien-gioi-phong-chongbenh-cum-giacam-ah5n8-20210712134515897.htm&sa=U&ved=2ahUKEwj2jNzNq_DxAhVzKH0KHaz1C8U4ChDF9AEwAXoECAkQAQ&usg=AOvVaw0lTbZYksAx0_vKMOMzJYzI,2021-07-12,"Kiểm soát chặt dịch cúm gia cầm. Theo Bộ Nông nghiệp và Phát triển nông thôn, từ đầu tháng 6/2021 đến nay đã phát hiện chủng virus..."
Trung Quốc xuất hiện ca cúm gia cầm H5N6 trên người,https://afamily.vn/trung-quoc-tiep-tuc-phat-hien-truong-hop-mac-cum-gia-cam-tren-nguoi-20210715154807223.chn&sa=U&ved=2ahUKEwj2jNzNq_DxAhVzKH0KHaz1C8U4ChDF9AEwAnoECAcQAQ&usg=AOvVaw34leyxb-YDXcLlijnCRwZj,2021-07-15,"Các chuyên gia phòng chống dịch bệnh tại địa phương đã kết luận đây là trường hợp lây truyền virus H5N6 từ chim sang người. Tuy nhiên, chưa có..."
"Cúm gia cầm A/H5N8 nguy cơ lây lan rộng: Kiểm soát chặt, đốc thúc ...",https://danviet.vn/cum-gia-cam-a-h5n8-nguy-co-lay-lan-rong-kiem-soat-chat-doc-thuc-tiem-vaccine-20210711164808035.htm&sa=U&ved=2ahUKEwj2jNzNq_DxAhVzKH0KHaz1C8U4ChDF9AEwA3oECAgQAQ&usg=AOvVaw34-t2dsi3Cvd6S3HGPOrbr,2021-07-12,"Dịch cúm gia cầm A/H5N8 đã xuất hiện tại 3 tỉnh Hòa Bình, Quảng Ninh, Cao Bằng. Đây là dịch cúm gia cầm lần đầu tiên xuất hiện ở Việt Nam,..."
"Không lơ là nguy cơ dịch bệnh gia súc, gia cầm",https://nongnghiep.vn/khong-lo-la-nguy-co-dich-benh-gia-suc-gia-cam-d295812.html&sa=U&ved=2ahUKEwj2jNzNq_DxAhVzKH0KHaz1C8U4ChDF9AEwBHoECAQQAQ&usg=AOvVaw0aJ38LVUYGLSkf1c_KHPn8,2021-07-05,"Cục Thú y cảnh báo nguy cơ lây lan, xâm nhiễm các chủng virus cúm gia cầm vào Việt Nam cũng như tiềm ẩn nguy cơ bùng phát nhiều dịch bệnh..."
Nhận diện chủng virus cúm gia cầm độc lực cao tại Việt Nam,https://nongnghiep.vn/nhan-dien-chung-virus-cum-gia-cam-doc-luc-cao-tai-viet-nam-d297132.html&sa=U&ved=2ahUKEwj2jNzNq_DxAhVzKH0KHaz1C8U4ChDF9AEwBXoECAIQAQ&usg=AOvVaw05mRA5IZHvDPt3JZMZUAcz,2021-07-17,"Dịch Covid-19 đang có diễn biến phức tạp, việc chia sẻ kỹ thuật chăn ... Trên thế giới, virus cúm gia cầm A/H5N8 được nghiên cứu và ghi nhận..."
"Chuyện về ông tiến sĩ ""chế"" văcxin chống cúm gia cầm H5N1",https://khoahocdoisong.vn/chuyen-ve-ong-tien-si-che-vacxin-chong-cum-gia-cam-h5n1-174425.html&sa=U&ved=2ahUKEwj2jNzNq_DxAhVzKH0KHaz1C8U4ChDF9AEwBnoECAEQAQ&usg=AOvVaw3xqL09uOvm3bJT6WnlPDvk,2021-07-12,"(khoahocdoisong.vn) - Năm 2003, dịch cúm gia cầm bùng phát ở Việt Nam. PGS.TS Đinh Duy Kháng, Viện Công nghệ Sinh học, Viện Hàn lâm KH&CN..."
Các trại gà gần ổ dịch cúm A/H5N8 vẫn an toàn,https://nongnghiep.vn/cac-trai-ga-gan-o-dich-cum-a-h5n8-van-an-toan-d295818.html&sa=U&ved=2ahUKEwj2jNzNq_DxAhVzKH0KHaz1C8U4ChDF9AEwB3oECAUQAQ&usg=AOvVaw13qPNmh7ftmlEFDh23jSLk,2021-07-05,"Các trại gà gần ổ dịch cúm A/H5N8 vẫn an toàn. Chủ Nhật 04/07/2021 , 20:00 (GMT+7). Quảng Ninh Tại xã Vũ Oai, TP Hạ Long phát hiện một ổ dịch cúm A/H5N8,..."
Bắt vụ vận chuyển gần 12.000 con gia cầm chưa kiểm dịch,https://baonghean.vn/bat-vu-van-chuyen-gan-12000-con-gia-cam-chua-kiem-dich-290588.html&sa=U&ved=2ahUKEwj2jNzNq_DxAhVzKH0KHaz1C8U4ChDF9AEwCHoECAMQAQ&usg=AOvVaw0_PTodYa0iw_BnJ2Rh1Qu8,2021-07-15,"Trung tâm Dịch vụ Nông nghiệp huyện đã tiếp nhận số gia cầm và lấy mẫu xét nghiệm cúm gia cầm. Nếu kết quả âm tính, huyện sẽ cấp giấy chứng..."
Hà Nội: Chăn nuôi nhỏ lẻ gây khó trong kiểm soát dịch bệnh gia súc ...,https://bnews.vn/ha-noi-chan-nuoi-nho-le-gay-kho-trong-kiem-soat-dich-benh-gia-suc-gia-cam/200486.html&sa=U&ved=2ahUKEwj2jNzNq_DxAhVzKH0KHaz1C8U4ChDF9AEwCXoECAYQAQ&usg=AOvVaw3NAfZt-JCUsC19QluFaN3m,2021-06-28,"Đối với bệnh cúm gia cầm, hiện nay lực lượng chức năng của thành phố vẫn kiểm soát được. Hiện Hà Nội có tổng đàn gia súc, gia cầm lớn với 1..."
Quảng Ninh phát hiện chủng cúm gia cầm lần đầu có tại Việt Nam,https://tuoitre.vn/quang-ninh-phat-hien-chung-cum-gia-cam-lan-dau-co-tai-viet-nam-20210702175823362.htm&sa=U&ved=2ahUKEwj7-PXNq_DxAhVkHzQIHRPlA6sQxfQBMAB6BAgEEAE&usg=AOvVaw0hi0QLW5ypVgMEdHvOVyT1,2021-07-05,"Ngay sau đó, Trung tâm Dịch vụ kỹ thuật nông nghiệp TP Hạ Long đã tổ chức lấy mẫu gửi đi xét nghiệm và có kết quả như trên. Đáng chú ý, chủng..."
Quảng Ninh xuất hiện cúm gia cầm H5N8,https://vnexpress.net/quang-ninh-xuat-hien-cum-gia-cam-h5n8-4303624.html&sa=U&ved=2ahUKEwj7-PXNq_DxAhVkHzQIHRPlA6sQxfQBMAF6BAgHEAE&usg=AOvVaw29yXjGazjgN1cwHlGDAtNC,2021-07-05,"Ổ dịch cúm gia cầm được ghi nhận tại một trại gà ở TP Hạ Long với 3 mẫu dương tính với virus A/H5N8. Tối 2/7, ông Trần Xuân Đông,..."
Lần đầu tiên phát hiện chủng cúm gia cầm A/H5N8 tại Việt Nam,https://vov.vn/xa-hoi/tin-24h/lan-dau-tien-phat-hien-chung-cum-gia-cam-ah5n8-tai-viet-nam-870861.vov&sa=U&ved=2ahUKEwj7-PXNq_DxAhVkHzQIHRPlA6sQxfQBMAJ6BAgIEAE&usg=AOvVaw3XoGThbeE8jyQKluK_pryg,2021-07-05,Trung tâm Dịch vụ kỹ thuật nông nghiệp thành phố Hạ Long đã lấy 3 mẫu xét nghiệm cho kết quả dương tính với virus cúm gia cầm A/H5N8.
"3 tỉnh có cúm gia cầm A/H5N8 thể độc lực cao, đã lây sang người tại Nga",https://thanhnien.vn/tai-chinh-kinh-doanh/3-tinh-co-cum-gia-cam-ah5n8-the-doc-luc-cao-da-lay-sang-nguoi-tai-nga-1409728.html&sa=U&ved=2ahUKEwj7-PXNq_DxAhVkHzQIHRPlA6sQxfQBMAN6BAgJEAE&usg=AOvVaw0cJxmEPJ90u4o25-UrvUWm,2021-07-05,"Theo Bộ NN-PNT cho biết, từ đầu tháng 6 đến nay, chủng virus cúm gia cầm A/H5N8 được phát hiện tại 3 tỉnh gồm: 1 ổ dịch tại Hòa Bình (1hộ chăn..."
"Nghệ An ra công điện khẩn phòng, chống chủng virus cúm gia cầm ...",https://baonghean.vn/nghe-an-ra-cong-dien-khan-phong-chong-chung-virus-cum-gia-cam-nguy-hiem-290605.html&sa=U&ved=2ahUKEwj7-PXNq_DxAhVkHzQIHRPlA6sQxfQBMAR6BAgAEAE&usg=AOvVaw2FukhdJ3vp2ccIkq1G4ZLx,2021-07-15,"(Baonghean.vn) - Chủng cúm gia cầm A/H5N8 từng lây sang người ở Nga ... Nhận định trong thời gian tới, nguy cơ dịch CGC A/H5N8 xảy ra trên..."
Tăng cường công tác tiêm phòng và phòng chống dịch bệnh cho gia ...,https://www.yenbai.gov.vn/noidung/tintuc/Pages/chi-tiet-tin-tuc.aspx%3FItemID%3D4236%26l%3DTinSoNganhDiaphuong&sa=U&ved=2ahUKEwj7-PXNq_DxAhVkHzQIHRPlA6sQxfQBMAV6BAgGEAE&usg=AOvVaw19-RkFgOZi9GQe7t1-d8Hm,,"Theo báo cáo của Chi cục Chăn nuôi và Thú y, từ đầu năm 2021, dịch bệnh cúm gia cầm H5N6 đã xảy ra tại thành phố Yên Bái và huyện Trấn Yên..."
Hòa Bình: Tiêu hủy đàn gà hơn 5.000 con mà không xác định được ...,https://danviet.vn/hoa-binh-tieu-huy-dan-ga-hon-5000-con-ma-khong-xac-dinh-duoc-nguon-lay-dich-cum-gia-cam-a-h5n8-o-dau-20210709183233923.htm&sa=U&ved=2ahUKEwj7-PXNq_DxAhVkHzQIHRPlA6sQxfQBMAZ6BAgDEAE&usg=AOvVaw2VlrQKwpF-0CaoXdRuAu5w,2021-07-12,"Theo Bộ NNPTNT, từ đầu tháng 6 đến nay, chủng virus cúm gia cầm A/H5N8 được phát hiện tại 3 tỉnh gồm: 1 ổ dịch tại Hòa Bình (1 hộ chăn nuôi..."
